Title,Company,Salary,Location,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max
[Hải Phòng] Nữ Nhân Viên Hành Chính Nhân Sự- Chi Nhánh Hải Phòng,Công Ty Cổ Phần Trung Tâm Gia Công Posco Việt Nam- Chi Nhánh Hải Phòng,Thương lượng,"DEEP C Hải Phòng II, Vòng xuyến, Cầu Tân Vũ - Lạch Huyện, KCN Đình Vũ, Đông Hải, Hải An, Hải Phòng, Việt Nam, Hai Duong, Vietnam, CN7 Deep C 2 IP, Dinh Vu - Cat Hai, Đông Hải 2, Hải An, Hải Phòng","- Ứng viên từ 25 tuổi trở lên
- Giới tính Nữ , tốt nghiệp Đại học chuyên ngành Quản trị nhân lực, kinh tế lao động, kinh tế, quản trị kinh doanh, ngoại ngữ...
- Có kinh nghiệm làm nhân sự ( ưu tiên mảng C&B)
- Bắt buộc có kinh nghiệm xử lý thủ tục lao động nước ngoài: Work permit
- Am hiểu về luật lao động, BHXH
- Tin học văn phòng thành thạo
- Chăm chỉ, chủ động trong công việc
- Hộ khẩu Hải Phòng

Phúc lợi:
- Lương thỏa thuận theo kinh nghiệm
- Làm việc 5 ngày/tuần (40h) từ thứ 2 đến thứ 6 - Nghỉ thứ 7, Chủ nhật
- Được đóng BHXH, BHYT, BHTN
- Đóng bảo hiểm 24h cho toàn nhân viên (Bồi thường 100% viện phí đối - với những tai nạn xảy ra trên đường đi làm, trên đường đi làm về, du lịch, v.v...)
- Bảo hiểm sức khỏe PVI
- Các chế độ phúc lợi xã hội khác cho nhân viên như Tặng quà sinh nhật, - Thưởng tri ân thâm niên, hỗ trợ ăn sáng...
- Thưởng Tết nguyên đán
- Thưởng lợi nhuận kinh doanh cuối năm
- Thưởng an toàn lao động cuối năm
- Thưởng Incentive tháng 7 và tháng 12 (1/2 tháng lương)
- Có xe đưa đón 2 chiều tại 3 thành phố: Hà Nội; Hải Dương; Hải Phòng
- Địa điểm làm việc: KCN Deep C2A, Hải An, Hải Phòng",2025-05-15,Nhân Sự/Tuyển Dụng,Sản xuất,1,Cao đẳng,Không hiển thị,,Nhân viên,"Quản Trị Nhân Lực, Hành Chính Nhân Sự, C&B, Tuyển Dụng, HR",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Sản xuất, Quản Trị Nhân Lực, Hành Chính Nhân Sự, C&B, Tuyển Dụng, HR, Công Ty Cổ Phần Trung Tâm Gia Công Posco Việt Nam- Chi Nhánh Hải Phòng, Hải Phòng, Hải Dương",Nhân Sự Tổng Hợp,0,100
[HCM] Export Staff (CW1 required),"a. Hartrodt Logistics (Vietnam) Co., Ltd",Thương lượng,"458 Nguyen Thi Minh Khai, Ward 2, District 3, Ho Chi Minh City, Vietnam, 7th Floor, 458 Nguyen Thi Minh Khai, Ward 2, District 3, Ho Chi Minh City, Vietnam","• Solid freight forwarding knowledge with all ship-modes (Sea, Air, Local transportation), domestics and international procedure practice.
• Have a minimum of 2 years experience in industry
• High sense of responsibility.
• Excellent verbal and written communication and negotiation skills.
• The ability to work independently, under pressure, multi-task, be a team player and work in a fast paced environment.
• Critical thinking and problem solving skills.
• Customer orientation.
• Proficiency in MS Office, Outlook is a must.
• Good discipline.
• Organizational skills.
• Take Initiative, teamwork, self-motivated, detailed.
• Positive attitude with “can do” mindset.
• Ability to transform data into valuable information that drives decision making.
• Understand and support the goals, policies and procedures of a. hartrodt.",2025-05-15,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Hậu cần/Giao nhận,2,Không giới hạn,Không hiển thị,,Nhân viên,"Freight Forwarding, Communication Skills, Negotiation Skills, MS Office, Customer Orientation",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Xuất Nhập Khẩu & Thủ Tục Hải Quan, Hậu cần/Giao nhận, Freight Forwarding, Communication Skills, Negotiation Skills, MS Office, Customer Orientation, a. Hartrodt Logistics (Vietnam) Co., Ltd, Hồ Chí Minh",Xuất Nhập Khẩu & Thủ Tục Hải Quan,0,100
Trưởng Phòng HCNS,Công ty cổ phần Lux Decor Việt Nam,20tr-25tr ₫/tháng,"Số 108 Đường Khuất Duy Tiến, P.Nhân Chính, Q.Thanh Xuân, TP.Hà Nội, Số 108 đường Khuất Duy Tiến, Phường Nhân Chính, Quận Thanh Xuân, Thành phố Hà Nội",,2025-05-15,Nhân Sự/Tuyển Dụng,Bán lẻ/Bán sỉ,3,Cử nhân,Không hiển thị,08:00 - 17:00,Trưởng phòng,"C&B, Hành Chính Nhân Sự, HR, Quản Lý Nhân Sự, Tuyển Dụng",Tiếng Việt,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 7,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Bán lẻ/Bán sỉ, C&B, Hành Chính Nhân Sự, HR, Quản Lý Nhân Sự, Tuyển Dụng, Công ty cổ phần Lux Decor Việt Nam, Hà Nội",Nhân Sự Tổng Hợp,0,100
[TPHCM - HO] Information Security Officer - Chuyên Viên An Toàn Thông Tin,Shinhan Bank Vietnam,Thương lượng,"The METT Tower B, An Khánh, Quận 2, Ho Chi Minh City, Vietnam, Empress Tower, 138-142 Hai Ba Trung Street, Da Kao Ward, District 1, HCMC","Education
• Bachelor of Information Technology
Experience
• At least 2 years’ experience in relevant fields
Knowledge, Skill & Abilities
• Creative, reliable, hardworking, time managing, teamwork",2025-05-15,Công Nghệ Thông Tin/Viễn Thông,Ngân hàng,2,,,,Nhân viên,"Information security, ISO 27001, NIST, PCI DSS",Bất kỳ,Không giới hạn,,,,"Công Nghệ Thông Tin/Viễn Thông, Bảo Mật Công Nghệ Thông Tin, Ngân hàng, Information security, ISO 27001, NIST, PCI DSS, Shinhan Bank Vietnam, Hồ Chí Minh",Bảo Mật Công Nghệ Thông Tin,0,100
Head of Finance & Accounting,CÔNG TY TNHH FASTECH ASIA,Thương lượng,"3rd Floor, BMM Building, Phuc La Ward, Ha Dong District, HNC, 3rd Floor, BMM Building, Phuc La Ward, Ha Dong District, HNC",,2025-05-15,Kế Toán/Kiểm Toán,Thời trang/Trang sức,10,,,,Giám Đốc và Cấp Cao Hơn,"ACCA, Accounting, CPA, E-commerce, Finance",Bất kỳ,Không hiển thị,,,,"Kế Toán/Kiểm Toán, Kiểm Soát Viên Tài Chính, Thời trang/Trang sức, ACCA, Accounting, CPA, E-commerce, Finance, CÔNG TY TNHH FASTECH ASIA, Hà Nội",Kiểm Soát Viên Tài Chính,0,100
Giám Sát Xây Dựng Hố Thang và Lắp Đặt Thang Máy,Công ty cổ phần thang máy và nội thất SRG,10tr-18tr ₫/tháng,"Số 61, đường 23 thành phố Giao Lưu, Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội, Số 81 đường San Hô 7, KĐT Vinhomes Ocean Park 2, Văn Giang, Hưng Yên, 61 Đường số 23, Khu đô thị Thành phố Giao lưu, Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội, Việt Nam","- Yêu cầu:
Độ tuổi : từ 24 – 34 tuổi
+ Giao tiếp, truyền đạt tốt
+ Chuyên ngành: Tốt nghiệp trung cấp, cao đẳng, đại học các ngành cơ khí, xây dựng, thang máy
+ Có kinh nghiệm làm việc trong các ngành thang máy, cơ khí hoặc xây dựng là lợi thế. (thiếu kinh nghiệm sẽ được đào tạo thêm )",2025-05-15,Kiến Trúc/Xây Dựng,Cơ khí/Máy móc/Thiết bị công nghiệp,0,,,,Nhân viên,"AutoCAD, Giám Sát Tiến Độ Thi Công, Hệ thống thang máy, Khảo Sát Dự Án, Lập Kế Hoạch",Tiếng Việt,Người Việt Nam,,,,"Kiến Trúc/Xây Dựng, Xây Dựng, Cơ khí/Máy móc/Thiết bị công nghiệp, AutoCAD, Giám Sát Tiến Độ Thi Công, Hệ thống thang máy, Khảo Sát Dự Án, Lập Kế Hoạch, Công ty cổ phần thang máy và nội thất SRG, Hà Nội",Xây Dựng,0,100
[HCMC - HO] Assistant Relationship Manager (Corporate),Shinhan Bank Vietnam,Thương lượng,"The METT Tower B, An Khánh, Quận 2, Ho Chi Minh City, Vietnam, Empress Tower, 138-142 Hai Ba Trung Street, Da Kao Ward, District 1, HCMC","• Have working experience in corporate loan section at least 2 years
• Be able to read, understand and analyze corporate financial statement in general",2025-05-15,Ngân Hàng & Dịch Vụ Tài Chính,Ngân hàng,2,,,,Nhân viên,"Corporate Banking, Financial Statement Analysis, Market Research, Report Writing, Wholesale Banking",Bất kỳ,Không giới hạn,,,,"Ngân Hàng & Dịch Vụ Tài Chính, Phân Tích & Báo Cáo Tài Chính, Ngân hàng, Corporate Banking, Financial Statement Analysis, Market Research, Report Writing, Wholesale Banking, Shinhan Bank Vietnam, Hồ Chí Minh",Phân Tích & Báo Cáo Tài Chính,0,100
Giám Đốc Sales & Marketing,Grand Pioneers Halong Bay Cruise,Thương lượng,"Pan Pacific Hanoi, Đường Thanh Niên, Road, Trúc Bạch, Ba Đình, Hà Nội, Việt Nam, Tầng 3, Pan Pacific Hanoi, Đường Thanh Niên, Road, Trúc Bạch, Ba Đình, Hà Nội, Việt Nam","YÊU CẦU CÔNG VIỆC
• Tốt nghiệp Đại học trở lên các chuyên ngành Kinh tế, Quản trị Kinh doanh, Marketing, Du lịch hoặc các ngành liên quan.
• Tối thiểu 3 năm kinh nghiệm ở vị trí tương đương (Giám đốc Kinh doanh, Giám đốc Tiếp thị, Trưởng phòng Kinh doanh/Marketing) trong lĩnh vực du thuyền hoặc du lịch, khách sạn cao cấp.
• Sử dụng lưu loát tiếng Anh (nghe, nói, đọc, viết).
• Am hiểu sâu sắc về thị trường du lịch inbound, đặc biệt là phân khúc du thuyền và nghỉ dưỡng cao cấp.
• Am hiểu về các kênh bán hàng (đại lý du lịch trong và ngoài nước, OTA, direct sales,...).
• Có mạng lưới quan hệ rộng rãi với các đại lý du lịch trong nước và quốc tế.
• Kỹ năng quản lý và điều hành đội nhóm xuất sắc.
• Kỹ năng xây dựng chiến lược kinh doanh và tiếp thị hiệu quả.
• Kỹ năng đàm phán, thuyết phục và giao tiếp tốt.
• Kỹ năng phân tích thị trường và đối thủ cạnh tranh.
• Khả năng làm việc độc lập và làm việc nhóm tốt.
• Tư duy chiến lược, năng động, sáng tạo và có trách nhiệm cao.
• Có khả năng chịu được áp lực công việc cao.
• Sẵn sàng đi công tác giữa Hà Nội, Hồ Chí Minh, Quảng Ninh.",2025-05-15,CEO & General Management,Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch,3,Cử nhân,Không hiển thị,08:00 - 17:00,Giám Đốc và Cấp Cao Hơn,"Quảng Bá Sản Phẩm, Tiếp Thị Thương Hiệu, Truyền Thông Quảng Cáo, Kinh Doanh, Marketing",Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 7,Toàn thời gian,"CEO & General Management, Quản Lý Cấp Cao, Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch, Quảng Bá Sản Phẩm, Tiếp Thị Thương Hiệu, Truyền Thông Quảng Cáo, Kinh Doanh, Marketing, Grand Pioneers Halong Bay Cruise, Hà Nội",Quản Lý Cấp Cao,0,100
"[ HO ] - Corporate Deposit Product - Phát Triển Chính Sách Sản Phẩm Huy Động, Tiền Gửi Khách Hàng Doanh Nghiệp",Shinhan Bank Vietnam,Thương lượng,"The METT Tower B, An Khánh, Quận 2, Ho Chi Minh City, Vietnam, Empress Tower, 138-142 Hai Ba Trung Street, Da Kao Ward, District 1, HCMC","- Creative thinking skills and personal development and subsequent application of concepts and theories learned in the workplace
- Understanding the wholesale banking business in general, especially corporate deposit banking, deep knowledge on deposit product of banks at Viet Nam market
­- Over 5 years working experience in banking, finance
­- Able to meet tight deadlines and multitask
­- Advanced skill in using Microsoft products especially excel, word, PowerPoint
­- Knowledge and understanding of relevant compliant, audit standards.
­- Effective leadership skills including coaching and management",2025-05-15,"Tiếp Thị, Quảng Cáo/Truyền Thông",Ngân hàng,0,Không giới hạn,Không hiển thị,,Nhân viên,"Bank Deposits, Product Deployment, Banking, Corporate Banking",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Quản Lý & Phát Triển Sản Phẩm, Ngân hàng, Bank Deposits, Product Deployment, Banking, Corporate Banking, Shinhan Bank Vietnam, Hồ Chí Minh",Quản Lý & Phát Triển Sản Phẩm,0,100
[Hot] – Sales Logistics (Upto 35M++),CÔNG TY CỔ PHẦN Giao Nhận WIN WIN,Tới 35tr ₫/tháng,"Tòa Lilama 10, Số 56 Tố Hữu, Phường Trung Văn, Quận Nam Từ Liêm, TP Hà Nội, Crystal Building, 17A2-6B Lê Hồng Phong, Đông Khê, Ngô Quyền, TP Hải Phòng, Tòa Lilama 10, Số 56 Tố Hữu, Phường Trung Văn, Quận Nam Từ Liêm, TP Hà Nội","• Tốt nghiệp Cao Đẳng, Đại Học: khối ngành Kinh tế, Ngoại Thương, Thương Mại, Kinh doanh, Logistics – Supply chain, Xuất nhập khẩu, Hải Quan
• Có ít nhất 6 tháng - 01 năm kinh nghiệm trong lĩnh vực Sales Logistics
• Có năng lực tạo ra kết quả và giải quyết vấn đề
• Có tư duy nhanh nhẹn, kỹ năng giao tiếp, đàm phán, chủ động trong công việc
• Sử dụng Tiếng Anh cơ bản Sales Logistics và sẵn sàng học hỏi các công cụ hỗ trợ công việc như phần mềm/ công cụ AI

Quyền lợi ứng viên:
Tại WinWin Logistics, bạn sẽ được làm việc trong môi trường chuyên nghiệp, kiến tạo “nơi sự đóng góp của bạn luôn được ghi nhận”:
• Thu nhập cạnh tranh: LCB upto 20M (theo năng lực) + Bonus /Sale incentive upto 40%
• Chế độ đãi ngộ hấp dẫn: Thưởng KPIs, thưởng lễ lớn, nghỉ tết, sinh nhật, thành lập Công ty
• Môi trường làm việc: Chuyên nghiệp, gắn kết, đội ngũ backup tận tâm và giàu kinh nghiệm
• Các phúc lợi đầy đủ: BHXH, BHYT, BHTN, khám sức khỏe, du lịch hàng năm, tăng lương định kỳ, hỗ trợ ăn trưa, công tác phí, xăng xe, điện thoại, máy tính làm việc, đào tạo chuyên môn …
• Có công cụ hỗ trợ: Data Analyst, CRM, Pricing, Quotation, Risk management
• Thời gian làm việc: Linh hoạt (8h00-17h00/ 08h30-17h30). Từ Thứ 2 - T6 // Thứ 7 WFH

Hãy gia nhập WinWin Logistics để cùng chúng tôi chinh phục những cơ hội mới, tạo ra giá trị bền vững và phát triển sự nghiệp của chính bạn.

Địa điểm làm việc 1: Tòa Lilama 10, Số 56 Tố Hữu, Phường Trung Văn, Quận Nam Từ Liêm, TP Hà Nội
Địa điểm làm việc 2: Crystal Building, 17A2-6B Lê Hồng Phong, Đông Khê, Ngô Quyền, TP Hải Phòng

Văn phòng Công ty có tại: Hà Nội, Hải Phòng, Bình Dương, TP. Hồ Chí Minh",2025-05-15,Kinh Doanh,Hậu cần/Giao nhận,1,Cao đẳng,Không hiển thị,,Nhân viên,"Logistics Sales, Báo Giá, Tư Vấn, Bán hàng, Logistic",Bất kỳ,Không giới hạn,Bất kỳ,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Hậu cần/Giao nhận, Logistics Sales, Báo Giá, Tư Vấn, Bán hàng, Logistic, CÔNG TY CỔ PHẦN Giao Nhận WIN WIN, Hà Nội, Hải Phòng",Bán Hàng/Phát Triển Kinh Doanh,0,100
Nhân Viên Kinh Doanh Biết Tiếng Trung ( Không Yêu Cầu KN),"Hanoi Steel Center Co., Ltd",Thương lượng,"Lô M5B, Khu Công nghiệp Thăng Long, xã Võng La, Huyện Đông Anh, Thành phố Hà Nội, Việt Nam, Plot M5B, Thang Long industrial Park, Vong La, Dong Anh, Hanoi, Vietnam","Yêu cầu:
- Nam/Nữ
- Tốt nghiệp đại học, ưu tiên chuyên ngành kinh tế
- Chấp nhận sinh viên mới ra trường, không yêu cầu kinh nghiệm
- Trình độ tiếng Trung tối thiểu HSK 4 trở lên.
- Sử dụng thành thạo tin học văn phòng
- Ưu tiên ứng viên có thêm Tiếng anh và kinh nghiệm.",2025-05-15,Kinh Doanh,Sản xuất,0,Cử nhân,Không hiển thị,,Mới Tốt Nghiệp,"Kinh Doanh, Bán hàng, Business Development, Sales Development, Sales",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Sản xuất, Kinh Doanh, Bán hàng, Business Development, Sales Development, Sales, Hanoi Steel Center Co., Ltd, Hà Nội",Bán Hàng/Phát Triển Kinh Doanh,22,35
