Title,Company,Salary,Location,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max
Engineering/Production Drafting Technician,"Corsair Marine International CO., LTD",Thương lượng,"SSY Office Cat Lai District 2 HCMC, 7 Go O Moi , Phu Thuan Ward., District 7, Ho Chi Minh City","Knowledge:
• Knowledge about mechanical or production environment, priority is given to candidates with composite knowledge.
• Broad knowledge regarding materials and assembly techniques.
Experience:
• At least 2 years in production environment
• Experience as supervisor.
Skills:
• Computer skill: Microsoft Word, Excel, Powerpoint, Autocad, Rhino, SolidWorks an advantage
• Language skill: good at English (Listening, Speaking, Writing and Reading).
• Communication skill.
Characters:
• Careful, accuracy
• Motivated for problem solving.
• Organized person.
• Eager to learn new things.",2025-05-16,Kiến Trúc/Xây Dựng,Sản xuất,2,Không giới hạn,Không hiển thị,09:00 - 18:00,Nhân viên,"Mechanical, Health Environment, Microsoft Office, AutoCAD, Communication",Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Kiến Trúc/Xây Dựng, Phát Triển Dự Án/Đấu Thầu, Sản xuất, Mechanical, Health Environment, Microsoft Office, AutoCAD, Communication, Corsair Marine International CO., LTD, Hồ Chí Minh",Phát Triển Dự Án/Đấu Thầu,0,100
Kế Toán Nội Bộ Tổng Hợp,Công ty Cổ phần thương mại xuất khẩu Mio Global,10-14 ₫/tháng,"14B ngõ 29 Vĩnh Hưng, 426 Bạch Mai, P. Trương Định, Q. Hai Bà Trưng, TP Hà Nội, 426 bạch mai, trương định, hai bà trưng, hà nội",,2025-05-16,Kế Toán/Kiểm Toán,Làm đẹp (Mỹ phẩm) & Chăm sóc cá nhân,1,,,,Nhân viên,"Kế Toán Tổng Hợp, Quản Lý Công Nợ, Kiểm Soát Kho, Báo Cáo Tài Chính, Giao Tiếp Chủ Động",Tiếng Việt,Không hiển thị,,,,"Kế Toán/Kiểm Toán, Kế Toán Tổng Hợp, Làm đẹp (Mỹ phẩm) & Chăm sóc cá nhân, Kế Toán Tổng Hợp, Quản Lý Công Nợ, Kiểm Soát Kho, Báo Cáo Tài Chính, Giao Tiếp Chủ Động, Công ty Cổ phần thương mại xuất khẩu Mio Global, Hà Nội",Kế Toán Tổng Hợp,0,100
Nhân Viên Kinh Doanh,Công ty Cổ phần thương mại xuất khẩu Mio Global,Tới 25tr ₫/tháng,"426 Bạch Mai, P. Trương Định, Q. Hai Bà Trưng, TP Hà Nội, 14B ngõ 29 Vĩnh Hưng, 426 bạch mai, trương định, hai bà trưng, hà nội","- Ứng viên tốt nghiệp Cao đằng trở lên
- Độ tuổi: Từ 22-30
- Chấp nhận ứng viên mới tốt nghiệp (Được đào tạo, chỉ việc từ đầu)
- Giới tính: Nữ

QUYỀN LỢI
- Được hưởng đầy đủ quyền lợi theo quy định khi ký hợp đồng
- Lương: Lương cứng 7 triệu + hoa hồng + thưởng (tổng thu nhập có thể lên tới 25tr++ , trao đổi kỹ hơn khi phỏng vấn)
- Liên hoan, party 3 tháng/ lần
- Du lịch, nghỉ mát cùng công ty
- Tăng lương theo kết quả làm việc, theo thâm niên
- Thưởng cuối năm: Lương tháng 13 + Thưởng doanh số (trao đổi kỹ khi phỏng vấn)",2025-05-16,Kinh Doanh,Làm đẹp (Mỹ phẩm) & Chăm sóc cá nhân,0,Cử nhân,Không hiển thị,08:30 - 17:30,Nhân viên,"Bán Hàng Online, Mỹ Phẩm, Kinh Doanh, Phát Triển Kinh Doanh, Sales",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Làm đẹp (Mỹ phẩm) & Chăm sóc cá nhân, Bán Hàng Online, Mỹ Phẩm, Kinh Doanh, Phát Triển Kinh Doanh, Sales, Công ty Cổ phần thương mại xuất khẩu Mio Global, Hà Nội",Bán Hàng/Phát Triển Kinh Doanh,0,100
Nhân Viên Thiết Kế Cơ Khí (Gấp),CÔNG TY TNHH Sejong Dynamics VINA,Thương lượng,"Nhà Văn Hóa Khu Hai Vân, Văn Hợp, phường Vân Dương, Bắc Ninh, tỉnh Bắc Ninh, Việt Nam, Khu Hai Vân - phường Vân Dương - TP. Bắc Ninh - tỉnh Bắc Ninh","*Yêu cầu:
* Tốt nghiệp Đại học, cao đẳng chuyên ngành cơ khí, chế tạo máy...
* Năng lực thiết kế tốt, khả năng tư duy sáng tạo tốt
* Sử dụng thành thạo các phần mềm thiết kế 3D
* Ưu tiên có kinh nghiệm làm tự động hoá trong các công ty điện tử công nghiệp
* Tinh thần trách nhiệm cao, làm việc nhóm tốt.
* Biết tiếng Hàn, tiếng Anh là một lợi thế
*Mọi chi tiết công việc sẽ được trao đổi cụ thể trong quá trình phỏng vấn",2025-05-16,Kỹ Thuật,Cơ khí/Máy móc/Thiết bị công nghiệp,1,,,,Nhân viên,"Cơ Khí, Chế Tạo Máy, Lập Bản Vẽ Thiết Kế, Tự Động Hóa, Thiết Kế Cơ Khí 3D",Bất kỳ,Không hiển thị,,,,"Kỹ Thuật, Cơ Khí Tự Động Hoá, Cơ khí/Máy móc/Thiết bị công nghiệp, Cơ Khí, Chế Tạo Máy, Lập Bản Vẽ Thiết Kế, Tự Động Hóa, Thiết Kế Cơ Khí 3D, CÔNG TY TNHH Sejong Dynamics VINA, Bắc Ninh",Cơ Khí Tự Động Hoá,0,100
Nhân Viên Tư Vấn Bảo Hiểm (Insurance Officer),"Chailease International Leasing Co., Ltd. (Head Office)",Thương lượng,"Tầng 9-26-27-28-29, Saigon Trade Centre, 37 Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM, Tầng 9, 26, 27, 28, 29 Saigon Trade Centre, 37 Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM","Yêu cầu:
- Trình độ học vấn: Cử nhân chuyên ngành Kinh tế, Ngân hàng, Tài chính, Bảo hiểm hoặc các chuyên ngành liên quan.
- Có kinh nghiệm trong lĩnh vực kinh doanh bảo hiểm phi nhân thọ (máy móc, thiết bị, xe, tài sản,…)
- Tiếng Anh lưu loát, biết tiếng Trung là một lợi thế.
- Có khả năng đọc hiểu các biểu đồ, số liệu chuyên môn.
- Có kiến thức về các sản phẩm bảo hiểm phi nhân thọ.
- Tác phong làm việc chuyên nghiệp, nhiệt tình, trung thực để cung cấp dịch vụ chất lượng cao cho khách hàng.
- Kỹ năng giao tiếp tốt, chịu được áp lực công việc, thích nghi nhanh.

Quyền lợi:
- Thời gian làm việc: 5 ngày/tuần (Thứ 2 – Thứ 6).
- Chế độ tăng lương cạnh tranh, thưởng với mức hấp dẫn hàng năm.
- Lương tháng 13, phụ cấp ăn trưa, phụ cấp điện thoại.
- Tiền hoa hồng nhận hàng tháng theo doanh số, đặc biệt các bạn vượt doanh số sẽ được tài trợ 1 kỳ nghỉ dưỡng đẳng cấp tại nước ngoài.
- Chế độ du lịch nghỉ dưỡng đẳng cấp 5 sao hàng năm cùng Công ty ở trong và ngoài nước. Ngoài ra nhân viên còn được Công ty tài trợ kinh phí khi đi du lịch và các hoạt động thể thao, dã ngoại,...theo nhóm.
- Chế độ bảo hiểm sức khỏe và tai nạn 24/24 cho toàn nhân viên.
- Đóng BHXH, YT, TN đầy đủ theo quy định của luật Lao động.
- Có xe Công ty đưa đón khi gặp khách hàng.
- Được cấp máy tính, điện thoại làm việc.
- Ứng viên được đào tạo kiến thức nghiệp vụ tài chính đối với hoạt động cho thuê tài chính.
- Cơ hội thăng tiến theo lộ trình.
- Ngoài ra, còn nhiều quyền lợi hấp dẫn khác như Happy Hour, Birthday Party, Christmas Party, New Year Party, Lucky Draw, xem phim và các hoạt động giải trí khác",2025-05-16,Kinh Doanh,Bảo hiểm,1,Cử nhân,Không hiển thị,08:00 - 17:00,Nhân viên,"Chăm Sóc Khách Hàng, Tư Vấn Bảo Hiểm, Bảo Hiểm Phi Nhân Thọ, Kinh Doanh Bảo Hiểm, Tiếng Anh",Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Bảo hiểm, Chăm Sóc Khách Hàng, Tư Vấn Bảo Hiểm, Bảo Hiểm Phi Nhân Thọ, Kinh Doanh Bảo Hiểm, Tiếng Anh, Chailease International Leasing Co., Ltd. (Head Office), Hồ Chí Minh",Bán Hàng/Phát Triển Kinh Doanh,0,100
Giảng Viên Khoa Y,Trường Đại Học Nguyễn Tất Thành,Thương lượng,"Số 300A Nguyễn Tất Thành – Phường 13 – Quận 4 – TP.HCM., 300A Nguyễn Tất Thành, Phường 13, Quận 4, TP.HCM","• Trình độ Tiến sĩ đúng chuyên ngành Khoa học y sinh, Ngoại khoa, Nội khoa, Nhi khoa, Sản phụ khoa hoặc ngành tương tự
• Kinh nghiệm: ưu tiên có kinh nghiệm trong công tác giảng dạy
• Đam mê giảng dạy
• Có khả năng chịu được áp lực cao",2025-05-16,Giáo Dục,Giáo dục/Đào Tạo,0,Tiến sĩ,Không hiển thị,,Nhân viên,"Giảng Dạy, Nghiên Cứu Khoa Học, Giáo Dục Đào Tạo Y Khoa, Khoa Học Y Sinh, Biên Soạn Giáo Trình",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Giáo Dục, Giảng Dạy/Đào Tạo, Giáo dục/Đào Tạo, Giảng Dạy, Nghiên Cứu Khoa Học, Giáo Dục Đào Tạo Y Khoa, Khoa Học Y Sinh, Biên Soạn Giáo Trình, Trường Đại Học Nguyễn Tất Thành, Hồ Chí Minh",Giảng Dạy/Đào Tạo,0,100
HR Management Officer (Required Chinese),"Chailease International Leasing Co., Ltd. (Head Office)",Thương lượng,"Tầng 9-26-27-28-29, Saigon Trade Centre, 37 Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM, Tầng 9, 26, 27, 28, 29 Saigon Trade Centre, 37 Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM","- Bachelor’s degree or higher, majoring in Human Resources or a related field;
- Prior HR working experience is necessary, especially in the HRM area;",2025-05-16,Nhân Sự/Tuyển Dụng,Tài Chính,1,Cử nhân,Không hiển thị,08:00 - 17:00,Nhân viên,"HR Management, Human Resource, English, HR Reports, Chinese",Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Tài Chính, HR Management, Human Resource, English, HR Reports, Chinese, Chailease International Leasing Co., Ltd. (Head Office), Hồ Chí Minh",Nhân Sự Tổng Hợp,0,100
"Sales Executive (Metal, Coal, Chemicals, Biomass, Agricultural)",STX Corporation Is Trading Company,"Tới $ 1,500 /tháng","Pearl Plaza Tower, 561A Dien Bien Phu Str., Ward 25, Phòng 4, tầng 12, tòa nhà tài chính Bitexco, Số 2 Hải Triều, P. Bến Nghé, quận 1","• Experience: At least 3 years in sales or business development, preferably in the export/import, metal, coal, chemicals (PP, PE), biomass, agricultural products (foodstuff, feedstuff) sector
• Preferred Korean/Japanese General trade company background
• Skills:
- Excellent communication and negotiation skills.
- Strong time management and the ability to work independently.
• Education: Bachelor's degree in a related field.
• Willingness to meet related customer and handle work pressure effectively.
Benefits
• Salary: Competitive up to $1500, negotiable based on experience and qualifications.
• Full insurance and benefits as per labor law.
• Opportunity to work in a professional, dynamic environment and grow with the company.
• Company trips
• Annual leave
Working Time: Mon to Fri, 8:30:00AM – 5:30PM
Working Location: Pearl Plaza Tower, 561A Dien Bien Phu Str., Ward 25, Binh Thanh Dist.",2025-05-16,Kinh Doanh,Nhập khẩu/Xuất khẩu,3,Cử nhân,Không hiển thị,08:30 - 17:30,Nhân viên,"Agricultural Production, B2B Sales, Chemical Sales, Import-Export, Sales",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Nhập khẩu/Xuất khẩu, Agricultural Production, B2B Sales, Chemical Sales, Import-Export, Sales, STX Corporation Is Trading Company, Hồ Chí Minh",Bán Hàng/Phát Triển Kinh Doanh,0,100
Trưởng Phòng Tư Vấn Tuyển Sinh (Thu Nhập 40 Triệu),Trung Tâm Ngoại Ngữ Quốc Tế Alaska Việt Nam,Từ $ 1 /tháng,"Hà Nội, Vietnam, Số 307 Lĩnh Nam, Vĩnh Hưng, Hoàng Mai, Hà Nội","III. Yêu Cầu Công Việc
- Giới tính: Nữ/Nam
- Tốt nghiệp Đại học chuyên ngành QTKD, Ngoại thương, Thương mại, Ngoại ngữ…
- Tối thiểu 02 năm kinh nghiệm ở vị trí tương đương.
- Ưu tiên các ứng viên có kinh nghiệm làm trong các hệ thống lớn liên quan đến giáo dục. (Không bắt buộc)
- Ưu tiên sử dụng tiếng anh (kHông bắt buộc)
- Có kỹ năng đàm phán, thương lượng, thuyết phục khách hàng
- Kĩ năng xử lý tình huống linh hoạt
- Năng động, nhiệt tình, chịu được áp lực công việc.",2025-05-16,Giáo Dục,Giáo dục/Đào Tạo,1,Không giới hạn,Không hiển thị,,Trưởng phòng,"Giáo Dục, Tư Vấn Giáo Dục, Education, Education Consultation",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Giáo Dục, Tư Vấn Giáo Dục, Giáo dục/Đào Tạo, Giáo Dục, Tư Vấn Giáo Dục, Education, Education Consultation, Trung Tâm Ngoại Ngữ Quốc Tế Alaska Việt Nam, Hà Nội",Tư Vấn Giáo Dục,0,100
Kế Toán Tổng Hợp,Sti - Simple Tech Investment,"$ 1,000-1,500 /tháng","402 Nguyen Thi Minh Khai, District 3, HCMC.","- Tốt nghiệp đại học chuyên ngành Kế toán, Tài chính hoặc lĩnh vực liên quan.
- Có ít nhất 3 năm kinh nghiệm ở vị trí kế toán tổng hợp hoặc tương đương.
- Nắm vững các nguyên tắc kế toán, luật thuế và quy định tài chính hiện hành.
- Sử dụng thành thạo Excel và phần mềm kế toán (MISA, SAP, Oracle...).
- Cẩn thận, logic, kỹ năng tổ chức tốt và tinh thần trách nhiệm cao.
- Có kỹ năng giao tiếp và làm việc nhóm hiệu quả.",2025-05-16,Kế Toán/Kiểm Toán,Tài Chính,3,Không giới hạn,Không hiển thị,,Nhân viên,"Tài Chính, Kiểm Toán, Kế Toán Tổng Hợp, Kế Toán, Finance",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Tài Chính, Tài Chính, Kiểm Toán, Kế Toán Tổng Hợp, Kế Toán, Finance, Sti - Simple Tech Investment, Hồ Chí Minh",Kế Toán Tài Chính,0,100
"Chuyên Viên Kinh Doanh Tại Hà Nội, Tphcm, Nghệ An Thu Nhập Lên Đến 30 Triệu",Công Ty TNHH Đầu Tư Và Phát Triển Giáo Dục Cánh Buồm,10tr-30tr ₫/tháng,"Hà Nội, Vietnam, Ho Chi Minh, Ho Chi Minh City, Vietnam, Nghe An, Vietnam, số 20 Nguyễn Quyền, Nguyễn Du, Hai Bà Trưng, Hà Nội",,2025-05-16,Kinh Doanh,Giáo dục/Đào Tạo,5,Cao đẳng,Không hiển thị,,Nhân viên,"Kinh Doanh, Giáo Dục, Giao Tiếp, Tiếp thị, Phát Triển Thị Trường",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Giáo dục/Đào Tạo, Kinh Doanh, Giáo Dục, Giao Tiếp, Tiếp thị, Phát Triển Thị Trường, Công Ty TNHH Đầu Tư Và Phát Triển Giáo Dục Cánh Buồm, Hà Nội, Hồ Chí Minh, Nghệ An",Bán Hàng/Phát Triển Kinh Doanh,0,100
QC Manager,Apx Global Management Limited,Thương lượng,"Quang Ngai, Vietnam, Danang","Requirements:
• Diploma or above in quality or production management, manufacturing engineering or relevant field
• Knowledgeable of quality control and application tools
• With product experience in garment outer wears/active wears is an advantage
• Thorough knowledge of methodologies and standards of QC/QA
• Strong numerical skills and understanding of data analysis/statistical methods
• Good knowledge of MS Office and databases
• Great attention to detail and a result-driven approach
• Strong organizing and supervision abilities, communication skills",2025-05-16,Sản Xuất,Sản xuất,0,Không giới hạn,Không hiển thị,,Trưởng phòng,"Quality Assurance, Garment",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng, Sản xuất, Quality Assurance, Garment, Apx Global Management Limited, Quảng Ngãi",Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng,0,100
Kế Toán Tổng Hợp (Lương 12 Triệu - 18 Triệu),Công Ty Cổ Phần Đầu Tư Phát Triển Và Ứng Dụng Toàn Cầu (IDA),12tr-18tr ₫/tháng,"Tầng 4, tòa nhà văn phòng Trường Thịnh, Tràng An Complex, số 01 Phùng Chí Kiên, Nghĩa Đô, Cầu Giấy, Hà Nội, Tầng 4, tòa nhà Trường Thịnh, Tràng An Complex, số 01 phố Phùng Chí Kiên, phường Nghĩa Đô, quận Cầu Giấy, thành phố Hà Nội","• Tốt nghiệp Đại học chính quy các Trường đại học: Học viện tài chính, Kinh tế quốc dân, Thương mại, Ngân hàng hoặc chuyên ngành Tài chính kế toán.
• Kinh nghiệm trên 3 năm làm kế toán tổng hợp, ưu tiên ứng viên làm trong lĩnh vực xây dựng, cơ điện.
• Đã làm việc trên phần mềm quản lý doanh nghiệp: 1office, base… là một lợi thế.
• Nắm chắc các thông tư, nghị định, luật liên quan đến kế toán hiện hành.
• Kỹ năng chuyên môn: Thành thạo tin học văn phòng, sử dụng thành thạo các phần mềm kế toán ( Fast, Misa...)
• Kỹ năng mềm: giao tiếp, đàm phán, thương lượng, thuyết phục, thuyết trình tốt; Phân tích giải quyết vấn đề, quản lý công việc tốt
• Phẩm chất cá nhân khác: Trung thực, cẩn trọng, tỉ mỉ, trách nhiệm cao và tâm huyết với công việc, đạo đức, tác phong tốt.
• Xác định gắn bó lâu dài.
• Độ tuổi: 30-40 tuổi.
• Thời gian làm việc: 08:00 – 17:00 (từ thứ Hai đến thứ Sáu và 2 thứ Bảy/tháng).",2025-05-16,Kế Toán/Kiểm Toán,Kỹ thuật xây dựng/Cơ sở hạ tầng,3,Cử nhân,Không hiển thị,08:00 - 17:00,Nhân viên,"Kế Toán Tổng Hợp, Phần mềm kế toán, Giao Tiếp, Đàm Phán, Quản Lý Công Việc",Tiếng Việt,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 7,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Kỹ thuật xây dựng/Cơ sở hạ tầng, Kế Toán Tổng Hợp, Phần mềm kế toán, Giao Tiếp, Đàm Phán, Quản Lý Công Việc, Công Ty Cổ Phần Đầu Tư Phát Triển Và Ứng Dụng Toàn Cầu (IDA), Hà Nội",Kế Toán Tài Chính,0,100
