Title,Company,Salary,Location,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max
Giám Đốc Sản Xuất (30-50Tr/tháng),Công ty TNHH Thương Mại Xuất Nhập Khẩu Fani,30tr-50tr ₫/tháng,"Củ Chi, Ho Chi Minh City, Vietnam, Số 2 Tôn Thất Thuyết, Mỹ Đình 2, Nam Từ Liêm, Hà Nội, Việt Nam","- Trình độ học vấn tối thiểu: Tốt nghiệp Đại học
- Kinh nghiệm tối thiểu: Có kinh nghiệm tối thiểu 5 năm liên tục tại vị trí tương đương hoặc Giám đốc Sản xuất và đã làm việc tại mô hình sản xuất với quy mô Nhà máy sản xuất từ 100 nhân sự trở lên. Ưu tiên Ứng viên có kinh nghiệm tại các Công ty sản xuất về ngành hàng tiêu dùng nhanh
- Chuyên ngành: Sản xuất, Kỹ thuật, Cơ khí, Hóa học, Công nghệ sinh học, Quản lý công nghiệp hoặc tương đương.
- Kiến thức: Có kinh nghiệm vận hành, quản lý Xưởng sản xuất theo tiêu chuẩn ISO
- Am hiểu về luật lao động, An toàn lao động, Phòng cháy chữa cháy""
- Kỹ năng:
+ Kỹ năng quản lý, lãnh đạo và đào tạo đội ngũ.
+ Kỹ năng phân tích dữ liệu và giải quyết vấn đề.
+ Kỹ năng lập kế hoạch và tổ chức công việc.
+ Kỹ năng giao tiếp và làm việc nhóm tốt.
+ Kỹ năng xử lý tình huống
+ Kỹ năng thương lượng, đàm phán
+ Thành thạo tin học văn phòng (Word, Excel, Powerpoint).""
- Yêu cầu khác: Khả năng làm việc độc lập và chịu được áp lực cao.

- Thời gian làm việc: Giờ hành chính: Thứ 2 - Thứ 6: 8h00 - 17h30
Thứ 7: 8h00 - 12h00, Nghỉ chiều Thứ 7 và Chủ Nhật

***QUYỀN LỢI
- Thu nhập: hấp dẫn theo năng lực
- Chế độ Nghỉ và Thưởng vào các ngày Lễ lớn trong năm (Tết dương lịch, Giải phóng miền Nam, Quốc tế lao động, Quốc Khánh, Tết âm lịch )
- Quà mừng Sinh nhật, trung thu,Quốc tế thiếu nhi, Quốc tế Phụ nữ...;
- Thưởng tết theo hoạt động kinh doanh của công ty
- Phúc lợi: nghỉ mát, trợ cấp Kết hôn, Ốm đau, Thai sản...;
- Chế độ Bảo hiểm Xã hội theo Luật định;
- Môi trường làm việc chuyên nghiệp, năng động, sáng tạo;
- Cơ hội thăng tiến và được đào tạo phát triển lên các vị trí cao hơn trong hệ thống tổ chứ

*** CÁCH THỨC ỨNG TUYỂN.
Gửi CV qua Vietnamworks
Tiêu đề mail: Họ và tên_Vị trí ứng tuyển",2025-05-15,Sản Xuất,Bán lẻ/Bán sỉ,5.0,Cử nhân,Không hiển thị,08:00 - 17:00,Giám Đốc và Cấp Cao Hơn,"An Toàn Lao Động, ISO, Kiểm Soát Sản Xuất, Lãnh Đạo, Luật Lao Động",Tiếng Việt,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 7,Toàn thời gian,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Bán lẻ/Bán sỉ, An Toàn Lao Động, ISO, Kiểm Soát Sản Xuất, Lãnh Đạo, Luật Lao Động, Công ty TNHH Thương Mại Xuất Nhập Khẩu Fani, Hồ Chí Minh",Hoạch Định & Quản Lý Sản Xuất,28,35
"Senior Auditor, Quality Assurance (Apparel Industry, Sweater Category), Based in HCM",Representative Office - MGF Sourcing/ Tsam Limited,Thương lượng,"6 Thái Văn Lung, Bến Nghé, District 1, Ho Chi Minh City, Vietnam, 5/F Capital Place, No.6 Thai Van Lung St, Dist. 1, HCMC",,2025-05-15,Sản Xuất,Bán lẻ/Bán sỉ,0.0,Không giới hạn,Không hiển thị,,Nhân viên,"Garment Textile, Technical Garment, QA",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng, Bán lẻ/Bán sỉ, Garment Textile, Technical Garment, QA, Representative Office - MGF Sourcing/ Tsam Limited, Hồ Chí Minh",Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng,0,100
Trưởng Phòng – Ban Kế Hoạch & Phát Triển Mạng Lưới,Công Ty TNHH Bảo Hiểm Tasco,Thương lượng,"Tòa nhà Tasco, Phạm Hùng, Nam Từ Liêm, Hà Nội, Tòa nhà Tasco, Phạm Hùng, Nam Từ Liêm, Hà Nội","- Trình độ học vấn:
Tốt nghiệp Đại học trở lên chuyên ngành: Bảo hiểm, Tài chính, Kinh tế, Quản trị kinh doanh hoặc lĩnh vực liên quan. Ưu tiên có bằng Thạc sĩ hoặc các chứng chỉ quản lý, tài chính chuyên sâu (CPA, CFA, CIA,…).
- Kinh nghiệm làm việc:
+ Tối thiểu 5 năm kinh nghiệm trong ngành bảo hiểm phi nhân thọ, trong đó có ít nhất 2 năm ở vị trí quản lý (trưởng phòng/phó phòng) thuộc các Ban Kế hoạch, Kiểm soát nội bộ, Kinh doanh, hoặc các bộ phận tổng hợp điều phối hoạt động hệ thống.
+ Có kinh nghiệm trực tiếp trong kiểm soát, đánh giá hiệu quả hoạt động các chi nhánh/đơn vị thành viên.
+ Đã từng tham mưu cho Ban lãnh đạo về định hướng và điều chỉnh chiến lược dựa trên tình hình thực tiễn.",2025-05-15,Bảo Hiểm,Bảo hiểm,5.0,,,,Trưởng phòng,"Kiến Thức Bảo Hiểm, Lãnh Đạo, Phân Tích Chiến Lược, Phân Tích Dữ Liệu, Quản Lý Dự Án",Bất kỳ,Không giới hạn,,,,"Bảo Hiểm, Tư Vấn Rủi Ro, Bảo hiểm, Kiến Thức Bảo Hiểm, Lãnh Đạo, Phân Tích Chiến Lược, Phân Tích Dữ Liệu, Quản Lý Dự Án, Công Ty TNHH Bảo Hiểm Tasco, Hà Nội",Tư Vấn Rủi Ro,0,100
[Gấp] - Chuyên Viên Xuất Nhập Khẩu/ Logistics Senior Stafff,Hanwha Vision Viet Nam Company Limited (Tên Cũ Là Hanwhatechwin Security Vietnam),$ 600-720 /tháng,"Plot O-2, Que Vo Industrial Zone (expansion area), Nam Son commune, Bac Ninh city, Bac Ninh province, Plot O-2, Que Vo Industrial Zone (expansion area), Nam Son commune, Bac Ninh city, Bac Ninh province","- Tốt nghiệp CĐ, ĐH các chuyên ngành như: Thương mại quốc tế, Thuế và Hải Quan, Xuất nhập khẩu...
- Có 5 năm kinh nghiệm liên quan đến lĩnh vực Logistics như giao nhận, vận tải đường bộ và Hải quan quốc tế.
- Kinh nghiệm làm tại các nhà máy chế xuất
- Có kinh nghiệm làm báo cáo quyết toán hải quan, làm giấy chứng nhận xuất xứ, làm thủ tục hủy hàng

***QUYỀN LỢI
- Thu nhập hấp dẫn (Ứng viên có thể thỏa thuận trong quá trình phỏng vấn).
- Tham gia đầy đủ BHXH, BHYT, BHTN",2025-05-15,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Điện/Điện tử,0.0,Không giới hạn,Không hiển thị,,Nhân viên,"Thủ Tục Hải Quan, Xuất nhập khẩu - Logistics, Chứng Từ Xuất Nhập Khẩu, Freight Forwarder, Khai Báo Hải Quan",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Xuất Nhập Khẩu & Thủ Tục Hải Quan, Điện/Điện tử, Thủ Tục Hải Quan, Xuất nhập khẩu - Logistics, Chứng Từ Xuất Nhập Khẩu, Freight Forwarder, Khai Báo Hải Quan, Hanwha Vision Viet Nam Company Limited (Tên Cũ Là Hanwhatechwin Security Vietnam), Bắc Ninh",Xuất Nhập Khẩu & Thủ Tục Hải Quan,0,100
HR Intern,"Shiseido Cosmetics Vietnam CO., LTD",Thương lượng,"Vietcombank Tower, Công trường Mê Linh, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam, 27th Floor, Vietcombank Tower, 05 Me Linh Square, Ben Nghe Ward, District 1, HCMC","• Final-year students/ Fresh graduates with less than 2 years of experience
• Can commit for full-time working in 6 months
• Be active, accountable, creative & collaborative",2025-05-15,Nhân Sự/Tuyển Dụng,Bán lẻ/Bán sỉ,0.0,Cử nhân,1,08:30 - 17:30,Thực tập sinh/Sinh viên,"Collaboration, Employer Branding, HR Supports, Internal Communications, Talent Acquisition",Tiếng Anh,Người Việt Nam,Bất kỳ,Thứ 2 đến Thứ 6,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Bán lẻ/Bán sỉ, Collaboration, Employer Branding, HR Supports, Internal Communications, Talent Acquisition, Shiseido Cosmetics Vietnam CO., LTD, Hồ Chí Minh",Nhân Sự Tổng Hợp,0,100
Fund Accountant,CÔNG TY CỔ PHẦN Quản Lý Quỹ Phú Hưng,Thương lượng,"20th Floor, Phu My Hung Tower, 08 Hoang Van Thai Street, Tan Phu Ward, District 7, Ho Chi Minh City, Phòng số 4, Tầng 21, Tòa nhà Phú Mỹ Hưng, Số 08 Đường Hoàng Văn Thái, Khu phố 1, Phường Tân Phú, Quận 7, TP. HCM",,2025-05-15,Ngân Hàng & Dịch Vụ Tài Chính,Kế toán/Kiểm toán,1.0,Cử nhân,Không hiển thị,,Nhân viên,"Fund Accounting, Finance, Fund Management, Business, NAV",Tiếng Anh,Người Việt Nam,Bất kỳ,,Toàn thời gian,"Ngân Hàng & Dịch Vụ Tài Chính, Quản Lý Quỹ, Kế toán/Kiểm toán, Fund Accounting, Finance, Fund Management, Business, NAV, CÔNG TY CỔ PHẦN Quản Lý Quỹ Phú Hưng, Hồ Chí Minh",Quản Lý Quỹ,22,30
E-Commerce Intern,"Shiseido Cosmetics Vietnam CO., LTD",$ 200-300 /tháng,"Vietcombank Tower, Công trường Mê Linh, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam, 27th Floor, Vietcombank Tower, 05 Me Linh Square, Ben Nghe Ward, District 1, HCMC","• Final-year students/ Fresh graduates with less than 2 years of experience
• Can commit for full-time working in 6 months
• Be active, accountable, creative & collaborative",2025-05-15,"Tiếp Thị, Quảng Cáo/Truyền Thông",Thương mại điện tử,0.0,Cử nhân,1,08:30 - 17:30,Thực tập sinh/Sinh viên,"Campaign Planning, Collaboration, Commercial Planning, E-Commerce Management, Merchandising",Tiếng Anh,Người Việt Nam,Bất kỳ,Thứ 2 đến Thứ 6,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị Trực Tuyến, Thương mại điện tử, Campaign Planning, Collaboration, Commercial Planning, E-Commerce Management, Merchandising, Shiseido Cosmetics Vietnam CO., LTD, Hồ Chí Minh",Tiếp Thị Trực Tuyến,0,100
Nhân Viên Kinh Doanh Chấp Nhận Ứng Viên Mới Ra Trường Thu Nhập Upto 30 Triệu Đồng/tháng,Công Ty Cổ Phần Sam Ba,"$ 500-1,000 /tháng","Tầng 3, số 385 Đường Hoàng Quốc Việt, Cầu Giấy, Hà Nội, Tầng 3, số 385 Hoàng Quốc Việt, Cầu Giấy, Hà Nội",Yêu cầu:,2025-05-15,Kinh Doanh,Kỹ thuật xây dựng/Cơ sở hạ tầng,0.0,,,,Mới Tốt Nghiệp,"Phát Triển Thị Trường, Bán Hàng, Chăm Sóc Khách Hàng, Lập Kế Hoạch Bán Hàng, Kinh Doanh",Bất kỳ,Không hiển thị,,,,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Kỹ thuật xây dựng/Cơ sở hạ tầng, Phát Triển Thị Trường, Bán Hàng, Chăm Sóc Khách Hàng, Lập Kế Hoạch Bán Hàng, Kinh Doanh, Công Ty Cổ Phần Sam Ba, Hà Nội",Bán Hàng/Phát Triển Kinh Doanh,0,100
Supply Chain Planner,Công Ty TNHH Công Nghiệp TruAire Việt Nam (TAVN),Thương lượng,"Nhon Trach 1 Industrial Zone, Dong Nai, KCN Nhơn Trạch I, Xã Phú Hội, Huyện Nhơn Trạch, Tỉnh Đồng Nai, Việt Nam","• Bachelor’s degree in supply chain management, Industrial Engineering, or related field.
• 5+ years of experience in a manufacturing planning role with end-to-end supply chain visibility.
• Strong knowledge of MRP/ERP systems and production planning principles.
• Fluent in English and Vietnamese; able to communicate clearly with U.S. teams.
• Proficient in Power BI or equivalent analytics tools for planning analysis.
• Deep understanding of SCM concepts: Kanban, BOM, ABC/FMR classification, lot-sizing, safety stock, lead time analysis.
• Proactive and collaborative problem solver with strong ownership and adaptability.
• APICS CPIM or CSCP certification is a plus.

***Benefits:

• Attractive salary and allowances, including annual merit-based increments
• Fixed 13th-month salary
• Performance-based variable bonus
• 5 working days per week
• 15 days of annual leave
• Comprehensive commercial insurance for employees and their spouses/children
• Pension Fund with up to 6% monthly base salary contribution
• Annual company outing and team-building activities
• Dynamic and transparent working environment, offering plenty of opportunities for learning and development
• Company-provided transportation from Ho Chi Minh City and Bien Hoa to the facility",2025-05-15,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Điện/Điện tử,5.0,Cử nhân,Không hiển thị,09:00 - 18:00,Nhân viên,"Capacity Planning, ERP, Industrial Engineering, SCM, Warehouse",Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Quản Lý Chuỗi Cung Ứng, Điện/Điện tử, Capacity Planning, ERP, Industrial Engineering, SCM, Warehouse, Công Ty TNHH Công Nghiệp TruAire Việt Nam (TAVN), Đồng Nai",Quản Lý Chuỗi Cung Ứng,0,100
Marketing Intern,"Shiseido Cosmetics Vietnam CO., LTD",Thương lượng,"Vietcombank Tower, Công trường Mê Linh, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam, 27th Floor, Vietcombank Tower, 05 Me Linh Square, Ben Nghe Ward, District 1, HCMC",,2025-05-15,"Tiếp Thị, Quảng Cáo/Truyền Thông",Bán lẻ/Bán sỉ,0.0,Cử nhân,1,08:30 - 17:30,Thực tập sinh/Sinh viên,"Campaign Planning, Collaboration, Data Analysis, Digital Marketing, Social Media, Social Media, Social Media",Tiếng Anh,Người Việt Nam,Bất kỳ,Thứ 2 đến Thứ 6,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị, Bán lẻ/Bán sỉ, Campaign Planning, Collaboration, Data Analysis, Digital Marketing, Social Media, Social Media, Social Media, Shiseido Cosmetics Vietnam CO., LTD, Hồ Chí Minh",Tiếp Thị,0,100
"Nhân Viên Kinh Doanh/Sales Ô Tô/ Tư Vấn Bán Hàng, Thu Nhập Lên Tới 40 Triệu",Ford Mỹ Đình,30tr-40tr ₫/tháng,"1 Phố Trịnh Văn Bô, Phương Canh, Hà Nội, Việt Nam, Số 1 Trịnh Văn Bô, Phường Phương Canh, Quận Nam Từ Liêm, TP. Hà Nội","• Tốt nghiệp Trung cấp trở lên. Ưu tiên các ngành Kinh tế, Quản trị kinh doanh hoặc các ngành liên quan.",2025-05-15,Kinh Doanh,Bán lẻ/Bán sỉ,0.0,,,,Nhân viên,"Kinh Doanh, Tư Vấn Bán Hàng, Bán Hàng, Ô Tô, Tư Vấn Xe Ô Tô",Bất kỳ,Không hiển thị,,,,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Bán lẻ/Bán sỉ, Kinh Doanh, Tư Vấn Bán Hàng, Bán Hàng, Ô Tô, Tư Vấn Xe Ô Tô, Ford Mỹ Đình, Hà Nội",Bán Hàng/Phát Triển Kinh Doanh,0,100
Key Account Assistant (8-month contract),"Nestlé Vietnam Ltd.,",Thương lượng,"Hà Nội, Vietnam, Floor 5, Empress Tower, 138-142 Hai Ba Trung,DaKao Ward, District 1, HCMC, Vietnam","- 2-3 years in marketing or sales, and over this period has successfully delivered on KPIs.
- Demonstrated ability to lead people.
- Capacity to understands all sales functions i.e. CCSD, Customer, Field.
- Had experience in managing Promoters.",2025-05-15,"Tiếp Thị, Quảng Cáo/Truyền Thông",Hàng tiêu dùng,2.0,Cử nhân,1,,Nhân viên,"Field Sales, PG Training, Hệ thống POP, Sales Functions Knowledge, Relationships Development",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Quản Lý Tài Khoản Khách Hàng, Hàng tiêu dùng, Field Sales, PG Training, Hệ thống POP, Sales Functions Knowledge, Relationships Development, Nestlé Vietnam Ltd.,, Hà Nội",Quản Lý Tài Khoản Khách Hàng,0,100
Customer Services Export,Fr. Meyer's Sohn Vietnam Company Limited,Thương lượng,"Room 1104, Floor 11, Central Plaza, 17 Le Duan, Ben Nghe Ward, District 1, HCMC, Room 1104, Floor 11, Central Plaza, 17 Le Duan, Ben Nghe Ward, District 1, HCMC",,2025-05-15,Dịch Vụ Khách Hàng,Vận tải,5.0,,,,Nhân viên,"Ocean Transportation, Sea Export, Freight Forwarding, English, Logistics",Bất kỳ,Không hiển thị,,,,"Dịch Vụ Khách Hàng, Dịch Vụ Khách Hàng, Vận tải, Ocean Transportation, Sea Export, Freight Forwarding, English, Logistics, Fr. Meyer's Sohn Vietnam Company Limited, Hồ Chí Minh",Dịch Vụ Khách Hàng,0,100
Nhân Viên Phòng Mua Hàng,Công Ty TNHH Fujikin Việt Nam - Chi Nhánh Nhà Máy Bắc Ninh,"$ 630-2,000 /tháng","Số 14, đường 8, KCN Đô thị và Dịch vụ VSIP Bắc Ninh, xã Phù Chẩn, thị xã Từ Sơn, tỉnh Bắc Ninh, Số 14, đường 8, KCN đô thị và dịch vụ VSIP Bắc Ninh, Phù Chẩn, Từ Sơn, Bắc Ninh",,2025-05-15,Hành Chính Văn Phòng,Cơ khí/Máy móc/Thiết bị công nghiệp,1.0,,,,Mới Tốt Nghiệp,"Chuỗi Cung Ứng, Kinh Tế, Mua Hàng, Tiếng Nhật N3, Đàm Phán Giá",Tiếng Việt,Không hiển thị,,,,"Hành Chính Văn Phòng, Thu Mua, Cơ khí/Máy móc/Thiết bị công nghiệp, Chuỗi Cung Ứng, Kinh Tế, Mua Hàng, Tiếng Nhật N3, Đàm Phán Giá, Công Ty TNHH Fujikin Việt Nam - Chi Nhánh Nhà Máy Bắc Ninh, Bắc Ninh",Thu Mua,0,100
Phó Phòng Hành Chính Nhân Sự,Công Ty Cổ Phần Dược Phẩm Bến Tre,"$ 1,000-1,400 /tháng","11 Nguyễn Trọng Quyền, Tân Thới Hoà, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam, Số 11, Nguyễn Trọng Quyền, P. Tân Thới Hòa, Q. Tân Phú, TP.HCM","- Nam/Nữ, 35 tuổi trở lên.
- Tốt nghiệp Đại học trở lên các ngành: Quản trị nhân sự, Quản trị kinh doanh, Luật, và các chuyên ngành liên quan.
- Tối thiểu 2 năm kinh nghiệm ở vị trí tương đương hoặc 3 năm ở vị trí Trưởng nhóm.
- Có khả năng quản lý, lãnh đạo.
- Có khả năng bao quát công việc, phân công công việc, lập kế hoạch, tổ chức sự kiện.
- Am hiểu luật lao động, các cơ chế chính sách chung của nhà nước.
- Cẩn thận, tỷ mỉ, ham học hỏi, cầu tiến, có trách nhiệm trong công việc được giao.",2025-05-15,Nhân Sự/Tuyển Dụng,Dược phẩm,2.0,Cử nhân,Không hiển thị,,Trưởng phòng,"Quản Trị Nhân Lực, Nhân Sự, Hành Chính Nhân Sự, Hành Chính, Lương & Phúc lợi",Bất kỳ,Người Việt Nam,Bất kỳ,,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Dược phẩm, Quản Trị Nhân Lực, Nhân Sự, Hành Chính Nhân Sự, Hành Chính, Lương & Phúc lợi, Công Ty Cổ Phần Dược Phẩm Bến Tre, Hồ Chí Minh",Nhân Sự Tổng Hợp,0,100
Cố Vấn Dịch Vụ Xe 4 Bánh,Vietnam Suzuki Corporation,Thương lượng,"Số 02, Phổ Quang, Tân Bình, Hồ Chí Minh, Road No 2, Long Binh Industrial Zone (Loteco), Long Binh Ward, Dist. Bien Hoa, Dong Nai Province.",,2025-05-15,Dịch Vụ Khách Hàng,Ô tô,2.0,Cao đẳng,1,07:15 - 17:00,Nhân viên,"Bằng Lái Xe B2, Công Nghệ Ô Tô, Kỹ Thuật Hoa Viên, Tin Học Văn Phòng, Tư Vấn Khách Hàng",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2 đến Thứ 6,Toàn thời gian,"Dịch Vụ Khách Hàng, Dịch Vụ Khách Hàng, Ô tô, Bằng Lái Xe B2, Công Nghệ Ô Tô, Kỹ Thuật Hoa Viên, Tin Học Văn Phòng, Tư Vấn Khách Hàng, Vietnam Suzuki Corporation, Hồ Chí Minh",Dịch Vụ Khách Hàng,25,60
"Phó Ban Kinh Doanh Khu Công Nghiệp – Yêu Cầu Tiếng Trung, Thu Nhập Hấp Dẫn",CÔNG TY CỔ PHẦN ĐẦU TƯ BẤT ĐỘNG SẢN HOÀNG QUÂN LAND,22tr-30tr ₫/tháng,"286-288 Huỳnh Văn Bánh, Phú Nhuận, Hồ Chí Minh, Việt Nam, 278-280 Đường Huỳnh Văn Bánh, phường 11, Quận Phú Nhuận, Hồ Chí Minh, Việt Nam","• Tối thiểu 3 năm kinh nghiệm trong lĩnh vực bất động sản công nghiệp hoặc lĩnh vực liên quan.
• Yêu cầu thành thạo tiếng Trung.
• Ưu tiên có kinh nghiệm trước đó trong lĩnh vực phát triển khu công nghiệp quy mô lớn.
• Hiểu biết sâu sắc về quy trình kinh doanh, luật pháp và quy định trong lĩnh vực bất động sản công nghiệp.
• Kỹ năng quản lý nhóm và lãnh đạo.
• Khả năng phân tích và tư duy chiến lược mạnh mẽ.
• Khả năng làm việc cộng tác trong môi trường có nhịp độ nhanh.
• Kỹ năng giao tiếp, đàm phán và giải quyết vấn đề.

QUYỀN LỢI
• Mức lương: 22 – 30 triệu đồng/tháng (thỏa thuận theo năng lực & kinh nghiệm)
• Thưởng KPI, hoa hồng theo doanh số hấp dẫn.
• Chế độ BHXH, BHYT, BHTN theo quy định.
• Nghỉ phép, lễ, tết đầy đủ theo luật.
• Cơ hội tham gia các chương trình đào tạo nội bộ, phát triển nghề nghiệp.
• Môi trường làm việc chuyên nghiệp, trẻ trung, đồng đội thân thiện.",2025-05-15,Kinh Doanh,Bất Động Sản/Cho thuê,3.0,Không giới hạn,Không hiển thị,09:00 - 18:00,Trưởng phòng,"Bất Động Sản Công Nghiệp, Tiếng Trung, Quản Lý Nhóm, Phân Tích Thị Trường, Kinh Doanh",Tiếng Việt,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Bất Động Sản/Cho thuê, Bất Động Sản Công Nghiệp, Tiếng Trung, Quản Lý Nhóm, Phân Tích Thị Trường, Kinh Doanh, CÔNG TY CỔ PHẦN ĐẦU TƯ BẤT ĐỘNG SẢN HOÀNG QUÂN LAND, Hồ Chí Minh",Bán Hàng/Phát Triển Kinh Doanh,0,100
